model,task,segment_interval,number_of_users,accuracy,confidence,user_accuracies,user_confidences,feature_frequency,epochs
LinearDiscriminantAnalysis,1,128,11,0.7294423926200491,0.7099363726939758,"{7: 1.0, 8: 0.9833333333333333, 10: 0.967741935483871, 11: 1.0, 13: 0.024193548387096774, 14: 0.7456896551724138, 16: 0.7999999999999997, 17: 0.9735449735449735, 18: 0.3958333333333333, 20: 0.574712643678161, 21: 0.3026315789473684, 22: 0.4888888888888888, 23: 0.6939890710382512, 24: 0.9022988505747127, 25: 0.996031746031746, 26: 0.6075268817204298, 27: 0.7261904761904762}","{7: 0.9913019508195563, 8: 0.9362163046754095, 10: 0.9349953548678329, 11: 0.9999975756868403, 13: 0.023817089140808566, 14: 0.7424516458582308, 16: 0.7847500936019379, 17: 0.9731714395308942, 18: 0.3954796497297859, 20: 0.5864889418975736, 21: 0.324200492263223, 22: 0.49994532341251274, 23: 0.6747737388863788, 24: 0.8969257476230793, 25: 0.9834434669593413, 26: 0.5928119620571446, 27: 0.7125727507135788}","{'az_me': 0.3829787234042553, 'gz_me': 0.8723404255319149, 'm_me': 0.19148936170212766, 'gy_me': 0.9574468085106383, 'm_max': 0.6808510638297872, 'ax_me': 0.9042553191489362, 'ay_me': 0.9787234042553191, 'gx_me': 0.9893617021276596, 'a_me': 1.0, 'fd_me': 1.0, 'fc_me': 0.14893617021276595, 'fb_me': 0.09574468085106383, 'gy_bin_1': 0.5, 'gy_bin_2': 0.1702127659574468, 'fd_bin_mean': 0.05319148936170213, 'fd_bin_6': 0.0425531914893617, 'fd_bin_std': 0.32978723404255317, 'm_min': 0.010638297872340425, 'fd_bin_max': 0.18085106382978725, 'gy_bin_6': 0.0425531914893617, 'fd_bin_0': 0.14893617021276595, 'fd_bin_2': 0.02127659574468085, 'fd_sd': 0.0851063829787234, 'fa_me': 0.0425531914893617, 'fd_bin_4': 0.010638297872340425, 'fd_bin_7': 0.031914893617021274, 'gz_bin_5': 0.05319148936170213, 'gy_bin_min': 0.02127659574468085, 'fd_bin_3': 0.031914893617021274, 'gy_bin_4': 0.010638297872340425, 'fd_bin_5': 0.010638297872340425}",94
RandomForest,1,128,11,0.6140885954336979,0.4150306254029659,"{7: 0.9313725490196078, 8: 0.6833333333333333, 10: 0.9637096774193549, 11: 0.9575757575757576, 13: 0.3387096774193548, 14: 0.6896551724137931, 16: 0.8388888888888889, 17: 0.7883597883597884, 18: 0.2864583333333333, 20: 0.1839080459770115, 21: 0.32894736842105265, 22: 0.2611111111111111, 23: 0.4972677595628416, 24: 0.5517241379310345, 25: 0.8174603174603174, 26: 0.4462365591397849, 27: 0.6388888888888888}","{7: 0.6715686274509804, 8: 0.49666666666666665, 10: 0.7124999999999998, 11: 0.670909090909091, 13: 0.2217741935483871, 14: 0.36465517241379314, 16: 0.5844444444444445, 17: 0.4899470899470899, 18: 0.27083333333333337, 20: 0.16321839080459769, 21: 0.22587719298245618, 22: 0.2427777777777778, 23: 0.32459016393442625, 24: 0.36666666666666664, 25: 0.505952380952381, 26: 0.31182795698924726, 27: 0.4007936507936508}","{'az_me': 0.3829787234042553, 'gz_me': 0.8723404255319149, 'm_me': 0.19148936170212766, 'gy_me': 0.9574468085106383, 'm_max': 0.6808510638297872, 'ax_me': 0.9042553191489362, 'ay_me': 0.9787234042553191, 'gx_me': 0.9893617021276596, 'a_me': 1.0, 'fd_me': 1.0, 'fc_me': 0.14893617021276595, 'fb_me': 0.09574468085106383, 'gy_bin_1': 0.5, 'gy_bin_2': 0.1702127659574468, 'fd_bin_mean': 0.05319148936170213, 'fd_bin_6': 0.0425531914893617, 'fd_bin_std': 0.32978723404255317, 'm_min': 0.010638297872340425, 'fd_bin_max': 0.18085106382978725, 'gy_bin_6': 0.0425531914893617, 'fd_bin_0': 0.14893617021276595, 'fd_bin_2': 0.02127659574468085, 'fd_sd': 0.0851063829787234, 'fa_me': 0.0425531914893617, 'fd_bin_4': 0.010638297872340425, 'fd_bin_7': 0.031914893617021274, 'gz_bin_5': 0.05319148936170213, 'gy_bin_min': 0.02127659574468085, 'fd_bin_3': 0.031914893617021274, 'gy_bin_4': 0.010638297872340425, 'fd_bin_5': 0.010638297872340425}",94
AdaBoost,1,128,11,0.2406011096100682,0.19203637845765037,"{7: 0.9901960784313725, 8: 0.31666666666666665, 10: 0.7620967741935484, 11: 0.4909090909090909, 13: 0.03225806451612903, 14: 0.2025862068965517, 16: 0.23888888888888887, 17: 0.12698412698412698, 18: 0.057291666666666664, 20: 0.011494252873563218, 21: 0.017543859649122806, 22: 0.016666666666666666, 23: 0.0, 24: 0.017241379310344827, 25: 0.015873015873015872, 26: 0.02150537634408602, 27: 0.5198412698412699}","{7: 0.4295034521929597, 8: 0.39120232526201154, 10: 0.14568153766327432, 11: 0.1386287453157413, 13: 0.12032867124863024, 14: 0.13212011188556363, 16: 0.2442860690548655, 17: 0.24801918139997542, 18: 0.051220886904064164, 20: 0.11821059778525868, 21: 0.12658562176015495, 22: 0.13605386798241798, 23: 0.1250694530559968, 24: 0.12741661488863038, 25: 0.1386202287009474, 26: 0.13846366913006372, 27: 0.41229368107543723}","{'az_me': 0.3829787234042553, 'gz_me': 0.8723404255319149, 'm_me': 0.19148936170212766, 'gy_me': 0.9574468085106383, 'm_max': 0.6808510638297872, 'ax_me': 0.9042553191489362, 'ay_me': 0.9787234042553191, 'gx_me': 0.9893617021276596, 'a_me': 1.0, 'fd_me': 1.0, 'fc_me': 0.14893617021276595, 'fb_me': 0.09574468085106383, 'gy_bin_1': 0.5, 'gy_bin_2': 0.1702127659574468, 'fd_bin_mean': 0.05319148936170213, 'fd_bin_6': 0.0425531914893617, 'fd_bin_std': 0.32978723404255317, 'm_min': 0.010638297872340425, 'fd_bin_max': 0.18085106382978725, 'gy_bin_6': 0.0425531914893617, 'fd_bin_0': 0.14893617021276595, 'fd_bin_2': 0.02127659574468085, 'fd_sd': 0.0851063829787234, 'fa_me': 0.0425531914893617, 'fd_bin_4': 0.010638297872340425, 'fd_bin_7': 0.031914893617021274, 'gz_bin_5': 0.05319148936170213, 'gy_bin_min': 0.02127659574468085, 'fd_bin_3': 0.031914893617021274, 'gy_bin_4': 0.010638297872340425, 'fd_bin_5': 0.010638297872340425}",94
GradientBoosting,1,128,11,0.478418537230539,0.43574274480065694,"{7: 0.9264705882352942, 8: 0.8166666666666667, 10: 0.7620967741935484, 11: 0.8242424242424243, 13: 0.14516129032258066, 14: 0.375, 16: 0.5055555555555554, 17: 0.6455026455026455, 18: 0.08333333333333333, 20: 0.08045977011494251, 21: 0.34210526315789475, 22: 0.23888888888888887, 23: 0.3879781420765028, 24: 0.42528735632183906, 25: 0.4801587301587302, 26: 0.24193548387096778, 27: 0.7103174603174603}","{7: 0.8756331650898278, 8: 0.7914703130559236, 10: 0.7396710753441366, 11: 0.6111222433970989, 13: 0.1422360782240594, 14: 0.12836144304136465, 16: 0.5020334851327052, 17: 0.6370590157231769, 18: 0.08532532457947464, 20: 0.10718859576884338, 21: 0.3192884987785417, 22: 0.2617539522935162, 23: 0.40361477767354365, 24: 0.42211648699445664, 25: 0.4381729201712006, 26: 0.25904984391144015, 27: 0.6219584688682321}","{'az_me': 0.3829787234042553, 'gz_me': 0.8723404255319149, 'm_me': 0.19148936170212766, 'gy_me': 0.9574468085106383, 'm_max': 0.6808510638297872, 'ax_me': 0.9042553191489362, 'ay_me': 0.9787234042553191, 'gx_me': 0.9893617021276596, 'a_me': 1.0, 'fd_me': 1.0, 'fc_me': 0.14893617021276595, 'fb_me': 0.09574468085106383, 'gy_bin_1': 0.5, 'gy_bin_2': 0.1702127659574468, 'fd_bin_mean': 0.05319148936170213, 'fd_bin_6': 0.0425531914893617, 'fd_bin_std': 0.32978723404255317, 'm_min': 0.010638297872340425, 'fd_bin_max': 0.18085106382978725, 'gy_bin_6': 0.0425531914893617, 'fd_bin_0': 0.14893617021276595, 'fd_bin_2': 0.02127659574468085, 'fd_sd': 0.0851063829787234, 'fa_me': 0.0425531914893617, 'fd_bin_4': 0.010638297872340425, 'fd_bin_7': 0.031914893617021274, 'gz_bin_5': 0.05319148936170213, 'gy_bin_min': 0.02127659574468085, 'fd_bin_3': 0.031914893617021274, 'gy_bin_4': 0.010638297872340425, 'fd_bin_5': 0.010638297872340425}",94
LinearDiscriminantAnalysis,2,128,11,0.6209751345739615,0.6506951746208075,"{7: 1.0, 8: 0.44081632653061226, 9: 0.14583333333333334, 10: 0.26543209876543206, 11: 1.0, 13: 0.0, 14: 0.42105263157894735, 15: 0.8372641509433962, 16: 1.0, 17: 0.930817610062893, 18: 0.16444444444444442, 19: 1.0, 20: 0.22826086956521738, 21: 0.6848484848484849, 22: 0.5833333333333334, 23: 0.9887005649717514, 24: 0.7283950617283951, 25: 1.0, 26: 0.9854545454545455, 27: 0.4386792452830189}","{7: 0.9999999999758958, 8: 0.43824375932323323, 9: 0.1435237953361547, 10: 0.2650057044227151, 11: 1.0, 13: 5.492966346519339e-152, 14: 0.4209028933920534, 15: 0.8312796494240648, 16: 0.9999999999996937, 17: 0.9301464531702232, 18: 0.16364814139595027, 19: 0.9999999999994023, 20: 0.22294681947965386, 21: 0.6867301605451696, 22: 0.5861640230353248, 23: 0.9840472370158516, 24: 0.7287420609811561, 25: 0.9999999999892926, 26: 0.9808619474596221, 27: 0.4422785996320477}","{'m_max': 0.43617021276595747, 'fa_me': 0.0851063829787234, 'fd_me': 0.9468085106382979, 'ay_me': 1.0, 'az_me': 1.0, 'a_me': 1.0, 'gz_me': 0.9893617021276596, 'gy_me': 0.8723404255319149, 'ax_me': 1.0, 'gx_me': 0.9787234042553191, 'ay_mcr': 0.4787234042553192, 'a_mcr': 0.2765957446808511, 'az_mcr': 0.19148936170212766, 'fd_bin_0': 0.0425531914893617, 'fd_bin_std': 0.1276595744680851, 'fd_sd': 0.30851063829787234, 'fa_bin_4': 0.0851063829787234, 'm_me': 0.031914893617021274, 'fc_me': 0.02127659574468085, 'fd_bin_max': 0.031914893617021274, 'fa_bin_max': 0.010638297872340425, 'fa_bin_1': 0.031914893617021274, 'fa_bin_6': 0.010638297872340425, 'fa_bin_7': 0.02127659574468085, 'fa_bin_5': 0.02127659574468085}",94
RandomForest,2,128,11,0.6459700832998619,0.43690230573209293,"{7: 0.9607843137254902, 8: 0.6693877551020407, 9: 0.052083333333333336, 10: 0.22222222222222218, 11: 0.95, 13: 0.4464285714285714, 14: 0.5307017543859649, 15: 0.6320754716981132, 16: 0.9615384615384616, 17: 0.5849056603773585, 18: 0.4688888888888889, 19: 0.8157894736842105, 20: 0.20652173913043478, 21: 0.7636363636363636, 22: 0.8030303030303029, 23: 0.6045197740112994, 24: 0.3827160493827161, 25: 0.9607843137254902, 26: 0.9127272727272726, 27: 0.8207547169811321}","{7: 0.6558823529411764, 8: 0.3791836734693878, 9: 0.06041666666666667, 10: 0.16296296296296298, 11: 0.6744444444444443, 13: 0.29523809523809524, 14: 0.31622807017543864, 15: 0.4551886792452831, 16: 0.6974358974358974, 17: 0.4679245283018868, 18: 0.36911111111111106, 19: 0.5609649122807018, 20: 0.2086956521739131, 21: 0.4436363636363637, 22: 0.4636363636363638, 23: 0.4016949152542373, 24: 0.29320987654320985, 25: 0.5735294117647058, 26: 0.66, 27: 0.5731132075471698}","{'m_max': 0.43617021276595747, 'fa_me': 0.0851063829787234, 'fd_me': 0.9468085106382979, 'ay_me': 1.0, 'az_me': 1.0, 'a_me': 1.0, 'gz_me': 0.9893617021276596, 'gy_me': 0.8723404255319149, 'ax_me': 1.0, 'gx_me': 0.9787234042553191, 'ay_mcr': 0.4787234042553192, 'a_mcr': 0.2765957446808511, 'az_mcr': 0.19148936170212766, 'fd_bin_0': 0.0425531914893617, 'fd_bin_std': 0.1276595744680851, 'fd_sd': 0.30851063829787234, 'fa_bin_4': 0.0851063829787234, 'm_me': 0.031914893617021274, 'fc_me': 0.02127659574468085, 'fd_bin_max': 0.031914893617021274, 'fa_bin_max': 0.010638297872340425, 'fa_bin_1': 0.031914893617021274, 'fa_bin_6': 0.010638297872340425, 'fa_bin_7': 0.02127659574468085, 'fa_bin_5': 0.02127659574468085}",94
AdaBoost,2,128,11,0.3113164153437193,0.19357400072422226,"{7: 0.4019607843137255, 8: 0.19591836734693877, 9: 0.041666666666666664, 10: 0.04938271604938271, 11: 0.5722222222222222, 13: 0.4553571428571428, 14: 0.23684210526315788, 15: 0.6580188679245284, 16: 0.5064102564102563, 17: 0.12578616352201258, 18: 0.06, 19: 0.4342105263157895, 20: 0.03260869565217391, 21: 0.23636363636363636, 22: 0.5378787878787878, 23: 0.005649717514124294, 24: 0.0, 25: 0.08823529411764706, 26: 0.4036363636363637, 27: 0.4858490566037736}","{7: 0.2624725783759071, 8: 0.17477209674476377, 9: 0.12152866379219569, 10: 0.10460172282900368, 11: 0.2009087080069861, 13: 0.12729925433382486, 14: 0.1395628733543467, 15: 0.14219318113756613, 16: 0.3347981840910209, 17: 0.17011641524224846, 18: 0.04999137365188091, 19: 0.3571279465970837, 20: 0.14252911383193292, 21: 0.23183770352288646, 22: 0.37834870476685206, 23: 0.12547462386743644, 24: 0.11403362076410319, 25: 0.13728084804552704, 26: 0.22293230564419214, 27: 0.3400268607056747}","{'m_max': 0.43617021276595747, 'fa_me': 0.0851063829787234, 'fd_me': 0.9468085106382979, 'ay_me': 1.0, 'az_me': 1.0, 'a_me': 1.0, 'gz_me': 0.9893617021276596, 'gy_me': 0.8723404255319149, 'ax_me': 1.0, 'gx_me': 0.9787234042553191, 'ay_mcr': 0.4787234042553192, 'a_mcr': 0.2765957446808511, 'az_mcr': 0.19148936170212766, 'fd_bin_0': 0.0425531914893617, 'fd_bin_std': 0.1276595744680851, 'fd_sd': 0.30851063829787234, 'fa_bin_4': 0.0851063829787234, 'm_me': 0.031914893617021274, 'fc_me': 0.02127659574468085, 'fd_bin_max': 0.031914893617021274, 'fa_bin_max': 0.010638297872340425, 'fa_bin_1': 0.031914893617021274, 'fa_bin_6': 0.010638297872340425, 'fa_bin_7': 0.02127659574468085, 'fa_bin_5': 0.02127659574468085}",94
GradientBoosting,2,128,11,0.5457802096476594,0.4735183037452955,"{7: 0.7549019607843137, 8: 0.32653061224489793, 9: 0.11458333333333333, 10: 0.2716049382716049, 11: 0.8277777777777777, 13: 0.38095238095238093, 14: 0.17543859649122806, 15: 0.41745283018867924, 16: 0.8397435897435896, 17: 0.5345911949685533, 18: 0.7977777777777778, 19: 0.7368421052631579, 20: 0.22826086956521738, 21: 0.37575757575757573, 22: 0.8712121212121211, 23: 0.6384180790960452, 24: 0.14197530864197527, 25: 0.3333333333333333, 26: 0.9054545454545453, 27: 0.6415094339622641}","{7: 0.7375700314910094, 8: 0.3826667320951214, 9: 0.1390484676243382, 10: 0.2592170159994344, 11: 0.7192316004895838, 13: 0.2958112598924164, 14: 0.1769366555857065, 15: 0.3034996043500558, 16: 0.7859170363292711, 17: 0.49780991780904127, 18: 0.3731185634926736, 19: 0.7428632947198204, 20: 0.22988287559156242, 21: 0.3975979406962946, 22: 0.8178616861316444, 23: 0.5701476972693484, 24: 0.16051997642095284, 25: 0.37086229891200856, 26: 0.8935058320847467, 27: 0.6188897509703438}","{'m_max': 0.43617021276595747, 'fa_me': 0.0851063829787234, 'fd_me': 0.9468085106382979, 'ay_me': 1.0, 'az_me': 1.0, 'a_me': 1.0, 'gz_me': 0.9893617021276596, 'gy_me': 0.8723404255319149, 'ax_me': 1.0, 'gx_me': 0.9787234042553191, 'ay_mcr': 0.4787234042553192, 'a_mcr': 0.2765957446808511, 'az_mcr': 0.19148936170212766, 'fd_bin_0': 0.0425531914893617, 'fd_bin_std': 0.1276595744680851, 'fd_sd': 0.30851063829787234, 'fa_bin_4': 0.0851063829787234, 'm_me': 0.031914893617021274, 'fc_me': 0.02127659574468085, 'fd_bin_max': 0.031914893617021274, 'fa_bin_max': 0.010638297872340425, 'fa_bin_1': 0.031914893617021274, 'fa_bin_6': 0.010638297872340425, 'fa_bin_7': 0.02127659574468085, 'fa_bin_5': 0.02127659574468085}",94
LinearDiscriminantAnalysis,3,128,11,0.7611539559191631,0.7571430769829174,"{7: 1.0, 8: 0.9874213836477987, 9: 1.0, 10: 0.6468085106382979, 11: 0.9901960784313726, 13: 0.4703389830508475, 15: 1.0, 16: 0.9940476190476192, 17: 0.6666666666666667, 18: 0.05172413793103448, 19: 1.0, 21: 0.32075471698113206, 22: 0.270440251572327, 23: 0.9411764705882352, 24: 0.9939393939393939, 25: 0.9506172839506172, 26: 1.0, 27: 0.4423076923076923}","{7: 0.9999999914761789, 8: 0.9810633847124355, 9: 1.0, 10: 0.6413445126530579, 11: 0.9914312860946185, 13: 0.4722269450016897, 15: 1.0, 16: 0.9940476192771239, 17: 0.6638115542349394, 18: 0.05172413793103519, 19: 0.9998923710474265, 21: 0.3199867800468815, 22: 0.2626313899770627, 23: 0.9398852848879301, 24: 0.9939075328902023, 25: 0.9453852036785956, 26: 0.9999315835967649, 27: 0.44230769230767986}","{'fd_me': 0.32954545454545453, 'ay_mcr': 0.8522727272727273, 'ax_mcr': 0.45454545454545453, 'gx_me': 1.0, 'az_me': 1.0, 'gz_me': 1.0, 'ay_me': 1.0, 'gy_me': 1.0, 'a_me': 1.0, 'ax_me': 1.0, 'az_mcr': 0.6477272727272727, 'a_mcr': 0.6022727272727273, 'fa_me': 0.056818181818181816, 'fd_sd': 0.022727272727272728, 'fa_bin_min': 0.022727272727272728, 'fa_bin_8': 0.011363636363636364}",88
RandomForest,3,128,11,0.7391221277292466,0.49388601928374665,"{7: 0.9814814814814814, 8: 0.7987421383647798, 9: 0.7547169811320755, 10: 0.7574468085106383, 11: 0.8137254901960784, 13: 0.3983050847457627, 15: 0.8366013071895424, 16: 0.886904761904762, 17: 0.7005649717514123, 18: 0.16091954022988503, 19: 0.8772727272727273, 21: 0.7264150943396226, 22: 0.6352201257861635, 23: 0.6928104575163397, 24: 0.709090909090909, 25: 0.7345679012345679, 26: 0.9567901234567903, 27: 1.0}","{7: 0.6574074074074076, 8: 0.48050314465408794, 9: 0.419811320754717, 10: 0.4136170212765958, 11: 0.5436274509803921, 13: 0.2949152542372881, 15: 0.5065359477124183, 16: 0.5625, 17: 0.47231638418079097, 18: 0.1810344827586207, 19: 0.6654545454545455, 21: 0.4528301886792453, 22: 0.4081761006289309, 23: 0.47908496732026146, 24: 0.4715151515151516, 25: 0.42839506172839503, 26: 0.6574074074074074, 27: 0.833974358974359}","{'fd_me': 0.32954545454545453, 'ay_mcr': 0.8522727272727273, 'ax_mcr': 0.45454545454545453, 'gx_me': 1.0, 'az_me': 1.0, 'gz_me': 1.0, 'ay_me': 1.0, 'gy_me': 1.0, 'a_me': 1.0, 'ax_me': 1.0, 'az_mcr': 0.6477272727272727, 'a_mcr': 0.6022727272727273, 'fa_me': 0.056818181818181816, 'fd_sd': 0.022727272727272728, 'fa_bin_min': 0.022727272727272728, 'fa_bin_8': 0.011363636363636364}",88
AdaBoost,3,128,11,0.31209629859780263,0.18953200697330386,"{7: 0.47530864197530864, 8: 0.10062893081761005, 9: 0.0, 10: 0.14468085106382977, 11: 0.5637254901960784, 13: 0.5127118644067796, 15: 0.0196078431372549, 16: 0.8214285714285714, 17: 0.21468926553672316, 18: 0.09195402298850575, 19: 0.2772727272727273, 21: 0.03773584905660377, 22: 0.07547169811320754, 23: 0.0130718954248366, 24: 0.06666666666666665, 25: 0.2716049382716049, 26: 0.8209876543209875, 27: 0.8269230769230769}","{7: 0.19930297135315195, 8: 0.14753293100962717, 9: 0.15121548265228255, 10: 0.16898157048951556, 11: 0.16631394840688526, 13: 0.13571368494483846, 15: 0.0916096566902519, 16: 0.4168898445509449, 17: 0.16605834923733712, 18: 0.035498186955567286, 19: 0.2317576170332004, 21: 0.12233942738900065, 22: 0.04759817631874622, 23: 0.1531566621861856, 24: 0.15764799430730772, 25: 0.18746561058868869, 26: 0.366451585253647, 27: 0.4695946649577139}","{'fd_me': 0.32954545454545453, 'ay_mcr': 0.8522727272727273, 'ax_mcr': 0.45454545454545453, 'gx_me': 1.0, 'az_me': 1.0, 'gz_me': 1.0, 'ay_me': 1.0, 'gy_me': 1.0, 'a_me': 1.0, 'ax_me': 1.0, 'az_mcr': 0.6477272727272727, 'a_mcr': 0.6022727272727273, 'fa_me': 0.056818181818181816, 'fd_sd': 0.022727272727272728, 'fa_bin_min': 0.022727272727272728, 'fa_bin_8': 0.011363636363636364}",88
GradientBoosting,3,128,11,0.6456271778171845,0.6048737121896938,"{7: 0.8580246913580246, 8: 0.7169811320754715, 9: 0.9150943396226415, 10: 0.5872340425531916, 11: 0.6715686274509803, 13: 0.2542372881355932, 15: 0.4248366013071895, 16: 0.8511904761904762, 17: 0.6836158192090395, 18: 0.13793103448275862, 19: 0.9545454545454546, 21: 0.22641509433962265, 22: 0.9371069182389936, 23: 0.5816993464052287, 24: 0.41212121212121205, 25: 0.4753086419753086, 26: 0.9938271604938271, 27: 1.0}","{7: 0.8538823435263615, 8: 0.6411723711867111, 9: 0.8886882162609002, 10: 0.48416628455763805, 11: 0.6201886609461432, 13: 0.25386014235778237, 15: 0.46187651200206653, 16: 0.7928414409005694, 17: 0.6497288021015012, 18: 0.140614100492769, 19: 0.9243068006926133, 21: 0.24479263437231974, 22: 0.8707347115187659, 23: 0.5957264955140397, 24: 0.409669527174684, 25: 0.4671433892679171, 26: 0.9755546932812612, 27: 0.6488168304615036}","{'fd_me': 0.32954545454545453, 'ay_mcr': 0.8522727272727273, 'ax_mcr': 0.45454545454545453, 'gx_me': 1.0, 'az_me': 1.0, 'gz_me': 1.0, 'ay_me': 1.0, 'gy_me': 1.0, 'a_me': 1.0, 'ax_me': 1.0, 'az_mcr': 0.6477272727272727, 'a_mcr': 0.6022727272727273, 'fa_me': 0.056818181818181816, 'fd_sd': 0.022727272727272728, 'fa_bin_min': 0.022727272727272728, 'fa_bin_8': 0.011363636363636364}",88
LinearDiscriminantAnalysis,1,1,15,0.27715155384539847,0.1990620525743044,"{7: 0.998422712933754, 8: 0.33255086071987483, 10: 0.8639104220499569, 11: 0.7923497267759563, 13: 0.0, 14: 0.004106776180698152, 16: 0.9862542955326461, 17: 0.17941454202077434, 18: 0.0036730945821854912, 20: 0.00697084917617237, 21: 0.005655526992287918, 22: 0.007024265644955299, 23: 0.516728624535316, 24: 0.004095563139931741, 25: 0.034170854271356785, 26: 0.09240924092409242, 27: 0.025980392156862743}","{7: 0.8476673868725254, 8: 0.4098971421726369, 10: 0.267417908628957, 11: 0.25072598373395405, 13: 0.056072170255200816, 14: 0.14106247559639035, 16: 0.5306184682818926, 17: 0.16765456508096077, 18: 0.0069912214813188074, 20: 0.1005487665842255, 21: 0.022044425302370635, 22: 0.10819461245776539, 23: 0.2154885273758477, 24: 0.10213191659348556, 25: 0.11914295594617479, 26: 0.07172119422114007, 27: 0.021257707736983135}","{'ay_me': 0.8333333333333334, 'gz_me': 1.0, 'fa_me': 1.0, 'fc_me': 1.0, 'fb_me': 1.0, 'm_min': 1.0, 'm_me': 1.0, 'm_max': 1.0, 'fd_me': 1.0, 'ax_me': 1.0, 'nr_me': 0.16666666666666666}",6
RandomForest,1,1,15,0.5290250908287272,0.41052229093883663,"{7: 0.4384858044164038, 8: 0.9444444444444445, 10: 0.6231696813092161, 11: 0.9655737704918032, 13: 0.035918367346938776, 14: 0.5687885010266941, 16: 0.9146620847651775, 17: 0.8739376770538243, 18: 0.06014692378328742, 20: 0.155893536121673, 21: 0.06580976863753213, 22: 0.1647509578544061, 23: 0.7732342007434945, 24: 0.3508532423208191, 25: 0.8592964824120604, 26: 0.6092409240924093, 27: 0.478921568627451}","{7: 0.3122239747634069, 8: 0.769718309859155, 10: 0.44250645994832044, 11: 0.8220218579234972, 13: 0.05281632653061226, 14: 0.3780287474332649, 16: 0.7518900343642612, 17: 0.68328611898017, 18: 0.10794306703397612, 20: 0.12585551330798478, 21: 0.05131105398457584, 22: 0.20893997445721582, 23: 0.5924163568773235, 24: 0.2776109215017065, 25: 0.6142713567839196, 26: 0.4104290429042904, 27: 0.2906862745098039}","{'ay_me': 0.8333333333333334, 'gz_me': 1.0, 'fa_me': 1.0, 'fc_me': 1.0, 'fb_me': 1.0, 'm_min': 1.0, 'm_me': 1.0, 'm_max': 1.0, 'fd_me': 1.0, 'ax_me': 1.0, 'nr_me': 0.16666666666666666}",6
AdaBoost,1,1,15,0.27792507713859665,0.11140625548584737,"{7: 0.33675078864353314, 8: 0.24569640062597808, 10: 0.020671834625323, 11: 0.39234972677595625, 13: 0.017142857142857144, 14: 0.3088295687885011, 16: 0.7411225658648339, 17: 0.40462700661000944, 18: 0.010560146923783287, 20: 0.11280101394169835, 21: 0.28226221079691516, 22: 0.16219667943805874, 23: 0.1100371747211896, 24: 0.2709897610921502, 25: 0.785427135678392, 26: 0.07590759075907591, 27: 0.3137254901960784}","{7: 0.06682674432875671, 8: 0.11784440615450768, 10: 0.09292548431688596, 11: 0.11095292732496291, 13: 0.05797886101117857, 14: 0.07471207106183655, 16: 0.11305895602625637, 17: 0.1596497491036585, 18: 0.06136472251996613, 20: 0.10427622017624912, 21: 0.08059422253588089, 22: 0.130230721762323, 23: 0.12196578121742281, 24: 0.09632601733328602, 25: 0.24763794751891463, 26: 0.16497178578478663, 27: 0.07686409677770252}","{'ay_me': 0.8333333333333334, 'gz_me': 1.0, 'fa_me': 1.0, 'fc_me': 1.0, 'fb_me': 1.0, 'm_min': 1.0, 'm_me': 1.0, 'm_max': 1.0, 'fd_me': 1.0, 'ax_me': 1.0, 'nr_me': 0.16666666666666666}",6
