approach,model,task,segment_interval,number_of_users,accuracy,confidence,user_accuracies,user_confidences,feature_frequency,epochs
PerSeanceApproach,AdaBoost,3,1,3,0.916424327973057,0.90382065305678,"{7: 0.9788961038961039, 8: 0.6154970760233918, 9: 0.814453125, 10: 0, 11: 0.9979253112033195, 13: 0.7219730941704036, 15: 0.9971098265895953, 16: 1.0, 17: 0, 18: 0.9880597014925373, 19: 0.9992138364779874, 21: 0.7294117647058823, 22: 0.6051660516605166, 23: 0.9655172413793104, 24: 0, 25: 0.9703947368421053, 26: 1.0, 27: 1.0}","{7: 0.9789727632426422, 8: 0.609776602550504, 9: 0.8180957422607191, 10: 0, 11: 0.9976003723771237, 13: 0.7120923529619134, 15: 0.997076571578087, 16: 0.999999918226267, 17: 0, 18: 0.9862653335826508, 19: 0.998834279470813, 21: 0.7376027634427084, 22: 0.6169672688184833, 23: 0.9119666525995779, 24: 0, 25: 0.9689497835087963, 26: 0.9999485264879406, 27: 0.9998868040194758}","{'ay_sd': 0.125, 'g_me': 0.25, 'gz_me': 0.75, 'ay_mcr': 0.125, 'fd_me': 0.875, 'fc_me': 1.0, 'gx_me': 0.375, 'fa_me': 0.625, 'ay_me': 0.5, 'ax_me': 0.875, 'nr_me': 0.625, 'ns_me': 0.375, 'fb_me': 0.75, 'm_min': 0.5, 'm_max': 0.5, 'm_me': 0.5, 'a_me': 0.25, 'fd_sd': 0.375, 'ax_mcr': 0.125, 'fd_bin_std': 0.125, 'fd_bin_max': 0.125, 'fd_bin_0': 0.125, 'fd_bin_mean': 0.125}",8
PerSeanceApproach,GradientBoosting,3,1,3,0.858807905785963,0.860159895366039,"{7: 0.9642857142857143, 8: 0.39473684210526316, 9: 0.81640625, 10: 0, 11: 0.9944674965421854, 13: 0.3004484304932735, 15: 1.0, 16: 1.0, 17: 0, 18: 0.9940298507462687, 19: 0.9992138364779874, 21: 0.8274509803921568, 22: 0.6568265682656826, 23: 0.4396551724137931, 24: 0, 25: 0.9802631578947368, 26: 0.9810606060606061, 27: 1.0}","{7: 0.9609577303684378, 8: 0.48096226177930446, 9: 0.7744700866480103, 10: 0, 11: 0.989893939704106, 13: 0.321883429004092, 15: 0.999639086807861, 16: 0.9997124399548304, 17: 0, 18: 0.9938639836168943, 19: 0.98436937168576, 21: 0.874734813746777, 22: 0.7792877453884864, 23: 0.4376685010490119, 24: 0, 25: 0.9755652714944855, 26: 0.9845690440725294, 27: 0.9994276211519929}","{'ay_sd': 0.125, 'g_me': 0.25, 'gz_me': 0.75, 'ay_mcr': 0.125, 'fd_me': 0.875, 'fc_me': 1.0, 'gx_me': 0.375, 'fa_me': 0.625, 'ay_me': 0.5, 'ax_me': 0.875, 'nr_me': 0.625, 'ns_me': 0.375, 'fb_me': 0.75, 'm_min': 0.5, 'm_max': 0.5, 'm_me': 0.5, 'a_me': 0.25, 'fd_sd': 0.375, 'ax_mcr': 0.125, 'fd_bin_std': 0.125, 'fd_bin_max': 0.125, 'fd_bin_0': 0.125, 'fd_bin_mean': 0.125}",8
PerSeanceApproach,LinearDiscriminantAnalysis,1,4,3,0.738537462286527,0.719254835351858,"{7: 1.0, 8: 0.9962962962962962, 10: 0.9839633447880871, 11: 0.9746376811594203, 13: 0.3279569892473118, 14: 0.5368852459016393, 16: 0.821917808219178, 17: 0.9073033707865168, 18: 0.6483516483516484, 20: 0.38636363636363635, 21: 0.7397959183673469, 22: 0.3863636363636364, 23: 0.7683823529411765, 24: 0.8963963963963963, 25: 0.9766666666666666, 26: 0.2993421052631579, 27: 0.14322916666666666}","{7: 1.0, 8: 0.9962962962962962, 10: 0.9486127182046332, 11: 0.8481997926835757, 13: 0.364342589908569, 14: 0.49975853974331086, 16: 0.762996473137706, 17: 0.9071531332045838, 18: 0.631714973128118, 20: 0.3918964779799729, 21: 0.7348225063158431, 22: 0.3777413636518865, 23: 0.7641519838880866, 24: 0.8884238209172856, 25: 0.9475008989457625, 26: 0.3220098742907055, 27: 0.1888063528196483}","{'fc_me': 0.2727272727272727, 'fd_bin_std': 0.22727272727272727, 'fa_me': 0.7272727272727273, 'fd_bin_8': 0.045454545454545456, 'fd_bin_1': 0.13636363636363635, 'fd_bin_mean': 0.18181818181818182, 'fd_sd': 0.2727272727272727, 'ax_me': 0.7272727272727273, 'gz_me': 0.7727272727272727, 'fd_me': 0.6818181818181818, 'ay_me': 0.5909090909090909, 'fd_bin_max': 0.2727272727272727, 'fd_bin_0': 0.3181818181818182, 'm_min': 0.6363636363636364, 'm_me': 0.5454545454545454, 'm_max': 0.6363636363636364, 'a_me': 0.18181818181818182, 'gx_me': 0.4090909090909091, 'ns_me': 0.045454545454545456, 'nr_me': 0.3181818181818182, 'gy_me': 0.13636363636363635, 'gz_sd': 0.13636363636363635, 'g_me': 0.3181818181818182, 'fb_me': 0.5, 'fa_sd': 0.045454545454545456, 'fa_bin_max': 0.045454545454545456, 'fa_bin_mean': 0.09090909090909091, 'fa_bin_std': 0.045454545454545456, 'fa_bin_8': 0.09090909090909091, 'fd_bin_3': 0.18181818181818182, 'fd_mcr': 0.09090909090909091, 'fd_bin_4': 0.045454545454545456, 'fd_bin_9': 0.045454545454545456, 'fd_bin_7': 0.09090909090909091, 'fd_bin_6': 0.045454545454545456, 'fd_bin_2': 0.09090909090909091}",22
PerSeanceApproach,RandomForest,1,4,3,0.862174355687035,0.772408420446667,"{7: 1.0, 8: 1.0, 10: 0.9770904925544102, 11: 0.9891304347826088, 13: 0.3279569892473118, 14: 0.8299180327868853, 16: 0.9726027397260275, 17: 0.9129213483146068, 18: 0.9340659340659341, 20: 0.446969696969697, 21: 0.596938775510204, 22: 0.20454545454545453, 23: 0.9356617647058825, 24: 0.9234234234234234, 25: 0.9899999999999999, 26: 0.9506578947368421, 27: 0.9244791666666666}","{7: 0.9969600195120668, 8: 0.9815555938912475, 10: 0.865866205708667, 11: 0.9013190805898006, 13: 0.32516531907406865, 14: 0.7445991771278017, 16: 0.854574968372571, 17: 0.8295603669114904, 18: 0.7260525957177741, 20: 0.4473104834191482, 21: 0.5957413102416291, 22: 0.32786818646505206, 23: 0.8673188921850843, 24: 0.7267526294199089, 25: 0.8722217662661412, 26: 0.757403341699231, 27: 0.7166063442875453}","{'fc_me': 0.2727272727272727, 'fd_bin_std': 0.22727272727272727, 'fa_me': 0.7272727272727273, 'fd_bin_8': 0.045454545454545456, 'fd_bin_1': 0.13636363636363635, 'fd_bin_mean': 0.18181818181818182, 'fd_sd': 0.2727272727272727, 'ax_me': 0.7272727272727273, 'gz_me': 0.7727272727272727, 'fd_me': 0.6818181818181818, 'ay_me': 0.5909090909090909, 'fd_bin_max': 0.2727272727272727, 'fd_bin_0': 0.3181818181818182, 'm_min': 0.6363636363636364, 'm_me': 0.5454545454545454, 'm_max': 0.6363636363636364, 'a_me': 0.18181818181818182, 'gx_me': 0.4090909090909091, 'ns_me': 0.045454545454545456, 'nr_me': 0.3181818181818182, 'gy_me': 0.13636363636363635, 'gz_sd': 0.13636363636363635, 'g_me': 0.3181818181818182, 'fb_me': 0.5, 'fa_sd': 0.045454545454545456, 'fa_bin_max': 0.045454545454545456, 'fa_bin_mean': 0.09090909090909091, 'fa_bin_std': 0.045454545454545456, 'fa_bin_8': 0.09090909090909091, 'fd_bin_3': 0.18181818181818182, 'fd_mcr': 0.09090909090909091, 'fd_bin_4': 0.045454545454545456, 'fd_bin_9': 0.045454545454545456, 'fd_bin_7': 0.09090909090909091, 'fd_bin_6': 0.045454545454545456, 'fd_bin_2': 0.09090909090909091}",22
PerSeanceApproach,AdaBoost,1,4,3,0.841592179025202,0.829855741372935,"{7: 1.0, 8: 1.0, 10: 0.9541809851088201, 11: 0.9891304347826088, 13: 0.7311827956989246, 14: 0.7971311475409836, 16: 0.9260273972602739, 17: 0.9016853932584269, 18: 0.9120879120879121, 20: 0.40151515151515155, 21: 0.596938775510204, 22: 0.2765151515151515, 23: 0.9650735294117647, 24: 0.8693693693693693, 25: 0.9466666666666667, 26: 0.875, 27: 0.5078125}","{7: 0.9999999999346055, 8: 0.9999999986449076, 10: 0.9522662930197193, 11: 0.9884268329719431, 13: 0.5708443492209482, 14: 0.8110286505684151, 16: 0.9269100101624479, 17: 0.8814896723798733, 18: 0.9080276364158536, 20: 0.3639438262738873, 21: 0.5943723229443021, 22: 0.28057901705786803, 23: 0.9471525526773725, 24: 0.8630310662748503, 25: 0.9539382700961377, 26: 0.903276151057514, 27: 0.5098121244593631}","{'fc_me': 0.2727272727272727, 'fd_bin_std': 0.22727272727272727, 'fa_me': 0.7272727272727273, 'fd_bin_8': 0.045454545454545456, 'fd_bin_1': 0.13636363636363635, 'fd_bin_mean': 0.18181818181818182, 'fd_sd': 0.2727272727272727, 'ax_me': 0.7272727272727273, 'gz_me': 0.7727272727272727, 'fd_me': 0.6818181818181818, 'ay_me': 0.5909090909090909, 'fd_bin_max': 0.2727272727272727, 'fd_bin_0': 0.3181818181818182, 'm_min': 0.6363636363636364, 'm_me': 0.5454545454545454, 'm_max': 0.6363636363636364, 'a_me': 0.18181818181818182, 'gx_me': 0.4090909090909091, 'ns_me': 0.045454545454545456, 'nr_me': 0.3181818181818182, 'gy_me': 0.13636363636363635, 'gz_sd': 0.13636363636363635, 'g_me': 0.3181818181818182, 'fb_me': 0.5, 'fa_sd': 0.045454545454545456, 'fa_bin_max': 0.045454545454545456, 'fa_bin_mean': 0.09090909090909091, 'fa_bin_std': 0.045454545454545456, 'fa_bin_8': 0.09090909090909091, 'fd_bin_3': 0.18181818181818182, 'fd_mcr': 0.09090909090909091, 'fd_bin_4': 0.045454545454545456, 'fd_bin_9': 0.045454545454545456, 'fd_bin_7': 0.09090909090909091, 'fd_bin_6': 0.045454545454545456, 'fd_bin_2': 0.09090909090909091}",22
PerSeanceApproach,GradientBoosting,1,4,3,0.832484945064902,0.805889444207375,"{7: 1.0, 8: 1.0, 10: 0.9541809851088203, 11: 0.9746376811594203, 13: 0.05913978494623656, 14: 0.8135245901639345, 16: 0.9205479452054794, 17: 0.9157303370786517, 18: 0.8901098901098901, 20: 0.26515151515151514, 21: 0.5612244897959184, 22: 0.2462121212121212, 23: 0.9375, 24: 0.8828828828828829, 25: 0.9866666666666667, 26: 0.875, 27: 0.8854166666666666}","{7: 0.9918295877729973, 8: 0.9981820639042736, 10: 0.927910905912474, 11: 0.9676586186931656, 13: 0.17322728203383453, 14: 0.8339554168291506, 16: 0.9140193959098486, 17: 0.9123324747794294, 18: 0.8144838951331543, 20: 0.27409116831772873, 21: 0.5687099142293223, 22: 0.2530644573510133, 23: 0.9111060431718183, 24: 0.8874295143589137, 25: 0.9721428779039392, 26: 0.7125488619678095, 27: 0.8876983246013093}","{'fc_me': 0.2727272727272727, 'fd_bin_std': 0.22727272727272727, 'fa_me': 0.7272727272727273, 'fd_bin_8': 0.045454545454545456, 'fd_bin_1': 0.13636363636363635, 'fd_bin_mean': 0.18181818181818182, 'fd_sd': 0.2727272727272727, 'ax_me': 0.7272727272727273, 'gz_me': 0.7727272727272727, 'fd_me': 0.6818181818181818, 'ay_me': 0.5909090909090909, 'fd_bin_max': 0.2727272727272727, 'fd_bin_0': 0.3181818181818182, 'm_min': 0.6363636363636364, 'm_me': 0.5454545454545454, 'm_max': 0.6363636363636364, 'a_me': 0.18181818181818182, 'gx_me': 0.4090909090909091, 'ns_me': 0.045454545454545456, 'nr_me': 0.3181818181818182, 'gy_me': 0.13636363636363635, 'gz_sd': 0.13636363636363635, 'g_me': 0.3181818181818182, 'fb_me': 0.5, 'fa_sd': 0.045454545454545456, 'fa_bin_max': 0.045454545454545456, 'fa_bin_mean': 0.09090909090909091, 'fa_bin_std': 0.045454545454545456, 'fa_bin_8': 0.09090909090909091, 'fd_bin_3': 0.18181818181818182, 'fd_mcr': 0.09090909090909091, 'fd_bin_4': 0.045454545454545456, 'fd_bin_9': 0.045454545454545456, 'fd_bin_7': 0.09090909090909091, 'fd_bin_6': 0.045454545454545456, 'fd_bin_2': 0.09090909090909091}",22
PerSeanceApproach,LinearDiscriminantAnalysis,2,4,3,0.758643031616255,0.779390645237588,"{7: 1.0, 8: 0.4, 9: 1.0, 10: 0.0, 11: 1.0, 13: 0.0015082956259426848, 14: 0.583739837398374, 15: 1.0, 16: 0.9956043956043956, 17: 0.9908675799086758, 18: 0.6666666666666666, 19: 1.0, 20: 0.32352941176470584, 21: 0.662878787878788, 22: 0.9616858237547893, 23: 0.9135802469135803, 24: 0.8739130434782609, 25: 0.9916666666666667, 26: 0.9963503649635037, 27: 0.7928802588996765}","{7: 1.0, 8: 0.3999999999999799, 9: 1.0, 10: 0.0005315218943349157, 11: 1.0, 13: 0.0015082956259426848, 14: 0.5840316642635432, 15: 1.0, 16: 0.9943848944341671, 17: 0.9925445987527884, 18: 0.6666666666666666, 19: 1.0, 20: 0.33974361560522015, 21: 0.6625859227252263, 22: 0.9604386795437448, 23: 0.9174993490905259, 24: 0.8764887359446585, 25: 0.991758111739309, 26: 0.9944671520316788, 27: 0.7937959187783408}","{'fd_bin_7': 0.12, 'fd_bin_6': 0.16, 'fd_bin_2': 0.16, 'fd_bin_3': 0.08, 'fd_bin_8': 0.08, 'fd_bin_9': 0.04, 'fd_bin_min': 0.16, 'fd_bin_mean': 0.2, 'fd_bin_1': 0.16, 'fd_me': 0.72, 'gz_me': 0.68, 'fb_me': 0.44, 'ax_me': 0.88, 'fc_me': 0.36, 'gx_me': 0.56, 'a_me': 0.4, 'm_min': 0.6, 'm_max': 0.64, 'm_me': 0.6, 'ay_me': 0.76, 'gy_me': 0.08, 'fd_sd': 0.12, 'fa_me': 0.48, 'ay_mcr': 0.08, 'nr_me': 0.36, 'fd_bin_0': 0.12, 'fd_bin_max': 0.12, 'fd_bin_std': 0.08, 'fd_bin_5': 0.04, 'fd_bin_4': 0.12, 'ns_me': 0.12, 'fa_sd': 0.04, 'fa_bin_8': 0.04, 'fa_bin_9': 0.04, 'g_me': 0.16, 'gz_sd': 0.04, 'az_me': 0.04, 'fa_bin_2': 0.04, 'fa_bin_mean': 0.04, 'fa_bin_1': 0.04}",25
PerSeanceApproach,RandomForest,2,4,3,0.865587634658784,0.774379839949921,"{7: 1.0, 8: 0.7677852348993289, 9: 0.8679245283018868, 10: 0.0, 11: 1.0, 13: 0.5490196078431372, 14: 0.9886178861788617, 15: 1.0, 16: 0.945054945054945, 17: 1.0, 18: 0.7264957264957266, 19: 1.0, 20: 0.4117647058823529, 21: 0.9166666666666666, 22: 0.9961685823754789, 23: 0.9783950617283951, 24: 0.7521739130434782, 25: 0.9972222222222222, 26: 0.9562043795620438, 27: 1.0}","{7: 0.9776863298830102, 8: 0.6136004248246456, 9: 0.6763559891366495, 10: 0.2659734688483984, 11: 0.9684383870542073, 13: 0.3925501605556752, 14: 0.7708259295592191, 15: 0.9506331144096176, 16: 0.8434880874517132, 17: 0.9034021273858879, 18: 0.7403876768073197, 19: 0.9234899191017316, 20: 0.45061838889596234, 21: 0.7332864754143164, 22: 0.8098042181383152, 23: 0.829909288371094, 24: 0.58325452479284, 25: 0.9238644206001115, 26: 0.8292998190696808, 27: 0.8496959561680324}","{'fd_bin_7': 0.12, 'fd_bin_6': 0.16, 'fd_bin_2': 0.16, 'fd_bin_3': 0.08, 'fd_bin_8': 0.08, 'fd_bin_9': 0.04, 'fd_bin_min': 0.16, 'fd_bin_mean': 0.2, 'fd_bin_1': 0.16, 'fd_me': 0.72, 'gz_me': 0.68, 'fb_me': 0.44, 'ax_me': 0.88, 'fc_me': 0.36, 'gx_me': 0.56, 'a_me': 0.4, 'm_min': 0.6, 'm_max': 0.64, 'm_me': 0.6, 'ay_me': 0.76, 'gy_me': 0.08, 'fd_sd': 0.12, 'fa_me': 0.48, 'ay_mcr': 0.08, 'nr_me': 0.36, 'fd_bin_0': 0.12, 'fd_bin_max': 0.12, 'fd_bin_std': 0.08, 'fd_bin_5': 0.04, 'fd_bin_4': 0.12, 'ns_me': 0.12, 'fa_sd': 0.04, 'fa_bin_8': 0.04, 'fa_bin_9': 0.04, 'g_me': 0.16, 'gz_sd': 0.04, 'az_me': 0.04, 'fa_bin_2': 0.04, 'fa_bin_mean': 0.04, 'fa_bin_1': 0.04}",25
PerSeanceApproach,AdaBoost,2,4,3,0.806674042723872,0.807478330526952,"{7: 1.0, 8: 0.6375838926174497, 9: 1.0, 10: 0.005681818181818182, 11: 1.0, 13: 0.20512820512820515, 14: 0.8146341463414635, 15: 1.0, 16: 0.9098901098901099, 17: 1.0, 18: 0.8974358974358975, 19: 0.8160000000000001, 20: 0.3137254901960784, 21: 0.7083333333333334, 22: 0.8620689655172414, 23: 0.9783950617283951, 24: 0.6413043478260869, 25: 0.986111111111111, 26: 0.8394160583941606, 27: 0.9741100323624595}","{7: 0.9999999997319993, 8: 0.6140947765062453, 9: 0.9999999999999994, 10: 0.004532710873294142, 11: 0.9968030209255747, 13: 0.20513022472456757, 14: 0.9010831914622687, 15: 0.9999999999999997, 16: 0.9101568093972819, 17: 0.9829145065816224, 18: 0.7769659764126383, 19: 0.907999996719514, 20: 0.3133634376226679, 21: 0.7057220896813307, 22: 0.8626740214255936, 23: 0.9721823655080564, 24: 0.6792419545144752, 25: 0.9882436534768596, 26: 0.8421308880222063, 27: 0.9736142492418473}","{'fd_bin_7': 0.12, 'fd_bin_6': 0.16, 'fd_bin_2': 0.16, 'fd_bin_3': 0.08, 'fd_bin_8': 0.08, 'fd_bin_9': 0.04, 'fd_bin_min': 0.16, 'fd_bin_mean': 0.2, 'fd_bin_1': 0.16, 'fd_me': 0.72, 'gz_me': 0.68, 'fb_me': 0.44, 'ax_me': 0.88, 'fc_me': 0.36, 'gx_me': 0.56, 'a_me': 0.4, 'm_min': 0.6, 'm_max': 0.64, 'm_me': 0.6, 'ay_me': 0.76, 'gy_me': 0.08, 'fd_sd': 0.12, 'fa_me': 0.48, 'ay_mcr': 0.08, 'nr_me': 0.36, 'fd_bin_0': 0.12, 'fd_bin_max': 0.12, 'fd_bin_std': 0.08, 'fd_bin_5': 0.04, 'fd_bin_4': 0.12, 'ns_me': 0.12, 'fa_sd': 0.04, 'fa_bin_8': 0.04, 'fa_bin_9': 0.04, 'g_me': 0.16, 'gz_sd': 0.04, 'az_me': 0.04, 'fa_bin_2': 0.04, 'fa_bin_mean': 0.04, 'fa_bin_1': 0.04}",25
PerSeanceApproach,GradientBoosting,2,4,3,0.80527233794136,0.809662534657453,"{7: 0.9964622641509434, 8: 0.6751677852348994, 9: 0.7169811320754716, 10: 0.4715909090909091, 11: 1.0, 13: 0.0, 14: 0.9300813008130081, 15: 1.0, 16: 0.9538461538461538, 17: 0.9954337899543378, 18: 0.6996336996336997, 19: 0.992, 20: 0.3284313725490196, 21: 0.8371212121212123, 22: 0.7854406130268199, 23: 0.8919753086419753, 24: 0.682608695652174, 25: 0.9888888888888888, 26: 0.8211678832116789, 27: 0.9967637540453075}","{7: 0.9904122340740846, 8: 0.5568899609004635, 9: 0.8131464941393846, 10: 0.315218725184184, 11: 0.9995550898406984, 13: 0.09471797518251951, 14: 0.9443721505637072, 15: 0.9995258900521047, 16: 0.9224125282257833, 17: 0.9821534789555164, 18: 0.7357482791795064, 19: 0.9373878751443373, 20: 0.4055956615521827, 21: 0.8268881398347406, 22: 0.7518073232666298, 23: 0.8978922152407913, 24: 0.6874114760815768, 25: 0.9909502702037772, 26: 0.8590107599488994, 27: 0.977258343077227}","{'fd_bin_7': 0.12, 'fd_bin_6': 0.16, 'fd_bin_2': 0.16, 'fd_bin_3': 0.08, 'fd_bin_8': 0.08, 'fd_bin_9': 0.04, 'fd_bin_min': 0.16, 'fd_bin_mean': 0.2, 'fd_bin_1': 0.16, 'fd_me': 0.72, 'gz_me': 0.68, 'fb_me': 0.44, 'ax_me': 0.88, 'fc_me': 0.36, 'gx_me': 0.56, 'a_me': 0.4, 'm_min': 0.6, 'm_max': 0.64, 'm_me': 0.6, 'ay_me': 0.76, 'gy_me': 0.08, 'fd_sd': 0.12, 'fa_me': 0.48, 'ay_mcr': 0.08, 'nr_me': 0.36, 'fd_bin_0': 0.12, 'fd_bin_max': 0.12, 'fd_bin_std': 0.08, 'fd_bin_5': 0.04, 'fd_bin_4': 0.12, 'ns_me': 0.12, 'fa_sd': 0.04, 'fa_bin_8': 0.04, 'fa_bin_9': 0.04, 'g_me': 0.16, 'gz_sd': 0.04, 'az_me': 0.04, 'fa_bin_2': 0.04, 'fa_bin_mean': 0.04, 'fa_bin_1': 0.04}",25
PerSeanceApproach,LinearDiscriminantAnalysis,3,4,3,0.814906279797743,0.826072733446382,"{7: 0.7694805194805194, 8: 0.22093023255813954, 9: 0.90625, 10: 0.5968468468468469, 11: 1.0, 13: 0.4642857142857143, 15: 1.0, 16: 1.0, 17: 0.6534090909090908, 18: 0.6666666666666666, 19: 0.9984276729559749, 21: 0.92578125, 22: 0.38235294117647056, 23: 0.9839080459770114, 24: 0.8542857142857143, 25: 1.0, 26: 0.9787878787878789, 27: 0.9701149425287356}","{7: 0.7669704742936936, 8: 0.22099972532924247, 9: 0.9041050995554296, 10: 0.6141696717571582, 11: 1.0, 13: 0.4474000336494414, 15: 0.9988419276740084, 16: 1.0, 17: 0.6452700648337251, 18: 0.666666666593734, 19: 0.9984227264156221, 21: 0.9262475264559697, 22: 0.38480745743360484, 23: 0.9823507407849267, 24: 0.8511371153559015, 25: 0.9974340288699917, 26: 0.9800655794612382, 27: 0.9702522312186469}","{'fa_bin_0': 0.125, 'gz_me': 0.8333333333333334, 'gx_me': 0.5833333333333334, 'gy_me': 0.25, 'fd_me': 0.7916666666666666, 'fc_me': 0.6666666666666666, 'fb_me': 0.625, 'a_me': 0.6666666666666666, 'fa_me': 0.625, 'ax_me': 0.8333333333333334, 'fd_sd': 0.16666666666666666, 'm_max': 0.2916666666666667, 'm_me': 0.25, 'm_min': 0.25, 'nr_me': 0.125, 'ns_me': 0.125, 'ay_me': 0.75, 'g_me': 0.3333333333333333, 'gz_sd': 0.08333333333333333, 'fd_bin_mean': 0.041666666666666664, 'fd_bin_max': 0.041666666666666664, 'fd_bin_4': 0.041666666666666664, 'fd_mcr': 0.041666666666666664, 'az_me': 0.25, 'fa_bin_8': 0.08333333333333333, 'fa_bin_6': 0.08333333333333333, 'fa_bin_3': 0.041666666666666664, 'ay_mcr': 0.16666666666666666, 'ax_mcr': 0.3333333333333333, 'fa_bin_4': 0.08333333333333333, 'fa_bin_9': 0.041666666666666664, 'fa_sd': 0.08333333333333333, 'fa_bin_mean': 0.08333333333333333, 'fa_bin_std': 0.041666666666666664, 'fa_mcr': 0.041666666666666664, 'fa_bin_1': 0.041666666666666664, 'fa_bin_min': 0.041666666666666664, 'fa_bin_max': 0.041666666666666664}",24
PerSeanceApproach,RandomForest,3,4,3,0.837515277366674,0.744402695674445,"{7: 0.6428571428571428, 8: 0.9273255813953488, 9: 1.0, 10: 0.32432432432432434, 11: 0.9979338842975207, 13: 0.5825892857142857, 15: 1.0, 16: 1.0, 17: 0.7471590909090908, 18: 0.6746031746031745, 19: 0.9952830188679246, 21: 0.802734375, 22: 0.5, 23: 0.9724137931034484, 24: 0.7857142857142858, 25: 0.9342105263157895, 26: 0.9818181818181818, 27: 1.0}","{7: 0.5797457809483987, 8: 0.8655118283049181, 9: 0.9273262893562562, 10: 0.26486821629526197, 11: 0.8510065351530356, 13: 0.5296289444992011, 15: 0.9030280369375195, 16: 0.9808194740167566, 17: 0.6846781016588367, 18: 0.6666194491685564, 19: 0.8827388562313385, 21: 0.6377324238126241, 22: 0.39636275968720824, 23: 0.7955194237036909, 24: 0.6039188886252175, 25: 0.6057228487886382, 26: 0.9492132058697391, 27: 0.9261719074986317}","{'fa_bin_0': 0.125, 'gz_me': 0.8333333333333334, 'gx_me': 0.5833333333333334, 'gy_me': 0.25, 'fd_me': 0.7916666666666666, 'fc_me': 0.6666666666666666, 'fb_me': 0.625, 'a_me': 0.6666666666666666, 'fa_me': 0.625, 'ax_me': 0.8333333333333334, 'fd_sd': 0.16666666666666666, 'm_max': 0.2916666666666667, 'm_me': 0.25, 'm_min': 0.25, 'nr_me': 0.125, 'ns_me': 0.125, 'ay_me': 0.75, 'g_me': 0.3333333333333333, 'gz_sd': 0.08333333333333333, 'fd_bin_mean': 0.041666666666666664, 'fd_bin_max': 0.041666666666666664, 'fd_bin_4': 0.041666666666666664, 'fd_mcr': 0.041666666666666664, 'az_me': 0.25, 'fa_bin_8': 0.08333333333333333, 'fa_bin_6': 0.08333333333333333, 'fa_bin_3': 0.041666666666666664, 'ay_mcr': 0.16666666666666666, 'ax_mcr': 0.3333333333333333, 'fa_bin_4': 0.08333333333333333, 'fa_bin_9': 0.041666666666666664, 'fa_sd': 0.08333333333333333, 'fa_bin_mean': 0.08333333333333333, 'fa_bin_std': 0.041666666666666664, 'fa_mcr': 0.041666666666666664, 'fa_bin_1': 0.041666666666666664, 'fa_bin_min': 0.041666666666666664, 'fa_bin_max': 0.041666666666666664}",24
PerSeanceApproach,AdaBoost,3,4,3,0.745918437729213,0.763590952031202,"{7: 0.5357142857142857, 8: 0.9331395348837209, 9: 1.0, 10: 0.1644144144144144, 11: 0.9958677685950413, 13: 0.46875, 15: 1.0, 16: 1.0, 17: 0.7727272727272728, 18: 0.6746031746031745, 19: 0.869496855345912, 21: 0.48828125, 22: 0.3088235294117647, 23: 0.9655172413793103, 24: 0.5828571428571429, 25: 0.8421052631578947, 26: 0.9787878787878789, 27: 0.8045977011494252}","{7: 0.4517937528180915, 8: 0.9317865296484877, 9: 0.9995469953583332, 10: 0.20052879369438756, 11: 0.8645610744519058, 13: 0.472160937194354, 15: 0.9999997679902505, 16: 0.9990003473730482, 17: 0.7674988183118747, 18: 0.685042706024357, 19: 0.8785518249285876, 21: 0.5986568781518542, 22: 0.3250789836832442, 23: 0.9579659594621784, 24: 0.6169844004020016, 25: 0.8542181209976223, 26: 0.9788228739526239, 27: 0.9022988495384778}","{'fa_bin_0': 0.125, 'gz_me': 0.8333333333333334, 'gx_me': 0.5833333333333334, 'gy_me': 0.25, 'fd_me': 0.7916666666666666, 'fc_me': 0.6666666666666666, 'fb_me': 0.625, 'a_me': 0.6666666666666666, 'fa_me': 0.625, 'ax_me': 0.8333333333333334, 'fd_sd': 0.16666666666666666, 'm_max': 0.2916666666666667, 'm_me': 0.25, 'm_min': 0.25, 'nr_me': 0.125, 'ns_me': 0.125, 'ay_me': 0.75, 'g_me': 0.3333333333333333, 'gz_sd': 0.08333333333333333, 'fd_bin_mean': 0.041666666666666664, 'fd_bin_max': 0.041666666666666664, 'fd_bin_4': 0.041666666666666664, 'fd_mcr': 0.041666666666666664, 'az_me': 0.25, 'fa_bin_8': 0.08333333333333333, 'fa_bin_6': 0.08333333333333333, 'fa_bin_3': 0.041666666666666664, 'ay_mcr': 0.16666666666666666, 'ax_mcr': 0.3333333333333333, 'fa_bin_4': 0.08333333333333333, 'fa_bin_9': 0.041666666666666664, 'fa_sd': 0.08333333333333333, 'fa_bin_mean': 0.08333333333333333, 'fa_bin_std': 0.041666666666666664, 'fa_mcr': 0.041666666666666664, 'fa_bin_1': 0.041666666666666664, 'fa_bin_min': 0.041666666666666664, 'fa_bin_max': 0.041666666666666664}",24
